"file","taxon","name","Tclx_max","Tclx_min","Tgs_max","Tgs_min","Cindex_max","Cindex_min","Tcl_max","Tcl_min","M_max","M_min","MAP_max","MAP_min"
"cowamexi","Cowania mexicana","cliffrose","-3.90980474472046","-23.7740821075439","24.205375289917","12.2145016860962","11.0591486167908","-8.77408210754395","5.34693452835083","-12.4264036560059","1.31926029343911","0.177266253430591","999.465422363281","165.174614868164"
"cratchry","Crataegus chrysocarpa","fireberry hawthorn","-30.4570300674438","-44.8719386291504","17.0323517227173","11.6154020118713","-15.4570300674438","-29.8719386291504","-13.5479030609131","-26.7154212188721","1.63582943530331","0.643330646779628","698.955399169922","331.160888061523"
"cratcolu","Crataegus columbiana","Columbia hawthorn","-16.9495674514771","-40.655470199585","17.0397218704224","6.99173237800598","-1.94956745147705","-25.655470199585","-3.63099038600922","-22.1379388809204","2.87172675194967","0.497223607821824","1151.32589355469","311.317800292969"
"cratdoug","Crataegus douglasii","black hawthorn","-5.7934363937378","-37.403731842041","17.1630878448486","5.43114056587219","5.66509000778198","-22.403731842041","1.94865204334259","-19.9465382385254","10.5350180448571","0.602390049261929","3050.93703125","331.842762451172"
"crateryt","Crataegus erythropoda","Cerro hawthorn","-13.2570668411255","-33.8888563537598","19.8149869537353","6.8780523109436","1.74293315887451","-18.8888563537598","-4.09068301200867","-20.6272023773193","2.74488795456972","0.365954265846812","1034.59372558594","309.969451904297"
"cratsali","Crataegus saligna","willow hawthorn","-23.8783528137207","-35.5856202697754","16.0878949356079","8.81765628814697","-8.8783528137207","-20.5856202697754","-11.7804468727112","-21.9804566955566","1.71931165432074","0.50800690057749","719.685709228516","288.707827758789"
"cratsucc","Crataegus succulenta","fleshy hawthorn","-26.8731562805176","-40.0531755065918","19.0099661254883","13.5442664718628","-11.8731562805176","-25.0531755065918","-12.0450915145874","-23.6613564300537","1.46897773288678","0.611287414027609","863.189621582031","392.634729003906"
"crattrac","Crataegus tracyi","Tracy hawthorn","-8.3809907913208","-13.9372974395752","25.3588146209717","18.2607772827148","6.6190092086792","1.0627025604248","2.26190996170044","-3.19268565177917","0.805493715376082","0.360376597469655","865.102746582031","380.327404785156"
"crosrhac","Crossopetalum rhacoma","Florida crossopetalum","8.3425092124939","-1.20377103514969","28.1290758132935","26.3240995407104","20.812289390564","13.7962289648503","17.9852944564819","10.7787539863586","1.44214633066743","0.966927011498566","1424.79518554688","1008.96215454102"
"cupaglab","Cupania glabra","Florida cupania","6.81199550628662","6.53667247772217","27.7262172698975","27.6477727890015","20.4141502380371","20.2446747207642","16.7859001159668","16.5615479278564","1.05236006693975","1.03087088537605","1074.99792480469","1061.98457519531"
"cuprariz","Hesperocyparis arizonica","Arizona cypress","-3.21424267292023","-15.5939213752747","25.8279684066772","15.5641695976257","11.7857573270798","-0.593921375274658","6.26904811859131","-5.51692423820496","0.958495832193468","0.142075525360635","725.152075195312","188.816831970215"
"cuprbake","Hesperocyparis bakeri","Modoc cypress","-9.40290115356445","-18.0925938415527","16.5951991271973","12.3150213623047","3.29423798561096","-3.14355353832245","-0.992205662727355","-7.29202261924744","2.98151307087885","0.870814564949072","1573.52868896484","545.952972412109"
"cuprgove","Hesperocyparis goveniana","Gowen cypress","-0.193483121395111","-4.12551572799683","18.1617826080322","14.1813829421997","10.0991786575317","7.4965154838562","5.81791429519653","2.6318824672699","1.95286457685915","0.678268045674591","1196.78837402344","396.723712158203"
"cuprguad","Cupressus guadalupensis","Tecate cypress","-0.200908407196403","-6.93067318916321","22.1361212921143","18.2101002883911","13.7214112854004","6.25598675727844","6.27522508621216","0.614914554692805","0.713405313872901","0.156666272756115","542.220749511719","168.484588012695"
"cuprmacn","Hesperocyparis macnabiana","MacNab cypress","-5.38602710723877","-12.2271511459351","22.9323419952393","15.7954413604736","7.26657485961914","2.64105949401855","2.36515934944153","-2.93262023925781","2.64198997030229","0.678617736249829","1911.74631835937","576.913547363281"
"cuprmacr","Hesperocyparis macrocarpa","Monterey cypress","-1.12431778907776","-2.218774766922","16.4228333282471","16.1720484161377","9.69844085693359","9.02841674804687","5.05902809143066","4.14122062683105","0.955561022700652","0.672807080591281","557.189075927734","397.072425537109"
"cuprsarg","Hesperocyparis sargentii","Sargent cypress","-1.76847623825073","-8.30401872634888","21.1156412124634","17.0222941589355","9.80497428894043","4.63663412094116","4.64266088485718","-0.3823577439785","2.03752431630512","0.621571224384784","1456.14270263672","478.035453491211"
"cyrirace","Cyrilla racemiflora","swamp cyrilla","-6.69992525100708","-13.7551183700562","25.2891749572754","21.686396522522","8.30007474899292","1.24488162994385","5.31274898529053","-2.18862994670868","1.66903843641036","1.11450492859263","1654.34562255859","1144.69321289063"
"dalespin","Psorothamnus spinosus","smokethorn","-0.396736023426057","-5.93615518569946","30.0715791320801","21.0832815551758","14.050838432312","7.89250442504883","6.45079584121704","1.49480559825897","0.213091994742508","0.0385470070390024","242.369813842773","56.3475636291504"
"diostexa","Diospyros texana","Texas persimmon","0.944224727153774","-12.2026497268677","28.455074005127","20.7349535369873","15.7762686538696","2.79735027313232","10.2504273223877","-1.33292241096497","0.83146403919644","0.224512894422624","912.412668457031","268.029440917969"
"diosvirg","Diospyros virginiana","common persimmon","-1.79452550888063","-23.2540895843506","26.3262963104248","17.602155456543","13.2054744911194","-8.25408958435059","10.2392198562622","-8.46351875305176","1.96875943353708","0.996297312447098","1622.17431640625","951.025068359375"
"diphsali","Dipholis salicifolia","willow bustic","8.14547185897827","-0.70495972007513","28.0905012512207","26.3801372528076","20.6964260864258","14.2950402799249","17.8377884674072","11.1156089019775","1.44898726637058","1.03013636470182","1504.74762695312","1024.2039453125"
"dodovisc","Dodonaea viscosa","hopbush","10.5468104171753","-9.505442237854","28.646816444397","14.4034028053284","25.2435176467896","5.49386650085449","17.4874749755859","0.367130053043365","1.97880461608769","0.117897881679433","1965.51413085937","144.379891357422"
"drypdive","Drypetes diversifolia","milkbark","7.81162565231323","4.20225749969482","28.0230444335937","26.8244115447998","20.6103330993652","19.2022574996948","17.5783713531494","14.9216612625122","1.35930754615339","0.966927011498566","1402.49081542969","1022.71740722656"
"dryplate","Drypetes lateriflora","Guiana plum","6.81199550628662","-0.746637468338013","27.729146270752","25.9840552139282","20.4141502380371","14.253362531662","16.7859001159668","11.1105272483826","1.3658616141198","1.02700381852961","1510.04996337891","1060.18645019531"
"ehreanac","Ehretia anacua","anaqua","5.65906157493591","-7.93801515579224","28.4539973068237","16.8015051651001","19.2774959564209","7.06198484420776","14.0077028083801","2.6619132566452","1.33280792498322","0.315981620820655","1705.71979492187","358.460233154297"
"ellirace","Elliottia racemosa","elliottia","-8.61697128295898","-12.0119476318359","24.5388481903076","23.1595278167725","6.38302871704102","2.98805236816406","2.64746176719666","-0.456717553138733","1.26336371501485","1.11944989338691","1278.20712890625","1146.84932617187"
"erytflab","Erythrina flabelliformis","southwestern coralbean","3.24785590171814","-14.87703540802","28.3703694915772","15.0131620025635","17.5860977172852","0.12296459197998","10.8738179779053","-4.87332765579224","1.56155096629473","0.142231778429419","1210.36125488281","178.683828125"
"erytherb","Erythrina herbacea","eastern coralbean","10.6114854812622","-10.6893691825867","28.0816174697876","23.2376081848145","22.2303121566772","4.31063081741333","17.6956530761719","0.440279529094696","2.0054928032085","0.501149837218085","2607.59465332031","663.616713867188"
"esenberl","Esenbeckia berlandieri","Berlandier esenbeckia","11.2685431289673","-4.44801511764526","28.6654124832153","19.1075156402588","25.6856077575684","10.5519848823547","18.0039059829712","5.16611337661743","1.22325107369116","0.319050440882447","1580.08991455078","367.212702026367"
"eugeaxil","Eugenia axillaris","white stopper","7.36628927230834","-1.86825303554535","27.9113403320312","25.9885374832153","20.5024283599853","13.1317469644547","17.2420435333252","10.1784661483765","1.40077428994871","0.984588027539824","1498.44774414062","1032.5791015625"
"eugeconf","Eugenia confusa","redberry stopper","4.82223517417908","1.89236861467361","26.9294850158691","26.6835232162476","19.744521074295","16.8923686146736","15.4983582878113","13.0581063652039","1.42987961794699","1.19811072337414","1414.99005859375","1360.03865966797"
"eugefoet","Eugenia foetida","boxleaf stopper","7.97273588180542","-1.01131308078766","28.0640988922119","26.2453800201416","20.6468658447266","13.9886869192123","17.7143039703369","10.8627395629883","1.44504177674817","1.01278327025674","1509.50866699219","1024.19580078125"
"eugerhom","Eugenia rhombea","red stopper","8.27821364402771","4.05626015663147","28.1169610977173","26.7867122650146","20.7983324050903","19.0562601566315","17.9359334945679","14.8183088302612","1.36053970135881","1.02868166446518","1413.88715820312","1011.90042114258"
"euonatro","Euonymus atropurpureus","eastern wahoo","-15.2058791351318","-29.3025226974487","23.2366371917725","16.3312411117554","-0.205879135131835","-14.3025226974487","-3.20572372913361","-15.2361792564392","1.86693924804681","0.954672386108306","1366.2184375","756.811033935547"
"euonocci","Euonymus occidentalis","western wahoo","-2.20914449691772","-13.1576036453247","19.8246971130371","13.646474647522","9.06800479888916","0.698368012905121","4.30108604431152","-3.99334497451782","5.90083088574115","0.68661121405138","3075.75009765625","489.744549560547"
"exoscari","Exostema caribaeum","princewood","8.3441219329834","4.24280031204224","28.1312561035156","26.8342461395264","20.8224105834961","19.2428003120422","17.9875297546387","14.9513584518433","1.35898611436067","1.02647771941477","1399.51785644531","1007.95794677734"
"exotpani","Exothea paniculata","inkwood","8.33306327819824","-3.23586457252502","28.1163055419922","25.827780456543","20.7530081176758","11.764135427475","17.9722019958496","9.01771194458008","1.44537056755004","0.966927011498566","1504.46849121094","1014.84394287109"
"eysepoly","Eysenhardtia polystachya","kidneywood","10.7384988021851","-9.8186612701416","28.8139436340332","14.4719818878174","25.3831827545166","5.1813387298584","17.6170732116699","-0.194654955267906","1.63337991568466","0.180625321764577","1788.9482421875","233.68516418457"
"eysetexa","Eysenhardtia texana","Texas kidneywood","-1.22504784822464","-12.1600178527832","28.4551766204834","18.6056129455566","13.7595790362358","2.8399821472168","8.38256618499756","-1.28202147006989","0.802080603034283","0.186740603189411","866.285694580078","231.711096496582"
"fagugran","Fagus grandifolia","American beech","-7.94822643280029","-34.1516204071045","24.8072357177734","12.3561496734619","7.05177356719971","-19.1516204071045","3.53264375686646","-18.4803081512451","3.31483959154716","1.20408485606849","1610.56829345703","773.154079589844"
"ficuaure","Ficus aurea","Florida strangler fig","6.81199550628662","-2.84077544212341","27.7262172698975","26.010115852356","20.4141502380371","12.1592245578766","16.7859001159668","9.37854740142822","1.39214353092199","0.978026043541794","1494.728828125","1042.80200195312"
"ficucitr","Ficus citrifolia","shortleaf fig","8.34181804656982","1.23126170635223","28.1281414031982","26.4679874420166","20.8079517364502","16.2312617063522","17.9843364715576","12.6568864822388","1.35972360885809","0.966927011498566","1491.20078125","1009.39252929687"
"foreacum","Forestiera acuminata","swamp privet","-6.82811121940613","-23.8310174942017","25.3182876586914","20.3647563552856","8.17188878059387","-8.83101749420166","4.68499693870545","-8.7293141746521","1.59065967165406","1.09444774819652","1593.51833007813","969.615377197266"
"foreangu","Forestiera angustifolia","Texas forestiera","5.00070425033569","-10.8102625656128","28.4346870422363","18.5412422180176","18.7412445068359","4.18973743438721","13.5081400299072","-0.304858946800232","0.987038117093584","0.16956374811742","1115.20729492188","217.52943359375"
"forephil","Forestiera phillyreoides","desert olive forestiera","3.71107302188873","-11.1660224914551","28.5312172317505","16.5123853302002","17.2876675415039","3.83397750854492","10.5714100646973","-2.25727049827576","1.0311472479481","0.108669036967046","815.155889892578","143.207903747559"
"foresegr","Forestiera segregata","Florida privet","9.29854820251465","-7.87790731430054","27.9884406280518","24.5330892181396","21.4596971130371","7.12209268569946","17.9839886474609","3.67661685943604","1.46771556156247","0.796331626968205","1495.56493652344","846.916965332031"
"franalat","Franklinia alatamaha","franklinia","-7.6790914440155","-7.88270793914795","24.6749774932861","24.5717373657227","7.3209085559845","7.11729206085205","3.98647800922394","3.77565178394318","1.31322950056","1.2599787032643","1286.67499267578","1267.83212890625"
"fraxamer","Fraxinus americana","white ash","-7.99305879592895","-34.4384146118164","24.9852930831909","12.5139249038696","7.00694120407105","-19.4384146118164","3.42140748977661","-18.6368971252441","3.19574643838386","1.07281584169978","1545.22087402344","782.025148925781"
"fraxanom","Fraxinus anomala","singleleaf ash","-8.24553337097169","-25.3159355163574","24.2173691177368","14.6440851974487","6.48407720565796","-10.3159355163574","0.060675443559881","-12.6030363082886","0.8854985927534","0.165941084210157","604.858941650391","158.640719604492"
"fraxberl","Fraxinus berlandieriana","Berlandier ash","-0.0897720564901857","-7.2797908782959","28.5553353500366","18.162201423645","14.8904954065382","7.7202091217041","9.43799049377441","2.9439847278595","0.734979593080884","0.199901055076114","838.542939453125","243.289741210938"
"fraxcaro","Fraxinus caroliniana","Carolina ash","-1.44938724040985","-14.0581750869751","26.458748588562","21.621316947937","13.5506127595901","0.941824913024903","10.5449460983276","-2.41726903915405","1.68322427237617","1.02331532960298","1650.75471191406","1142.08125"
"fraxcusp","Fraxinus cuspidata","fragrant ash","-1.86058755874634","-21.1523742675781","27.5449954223633","12.7096574783325","13.1394124412537","-6.15237426757812","7.75347360610962","-10.3101958847046","1.05355732343482","0.221679987640956","660.192546386719","211.946654663086"
"fraxdipe","Fraxinus dipetala","two petal ash","0.139589038342238","-9.47009775161743","23.5043040466309","15.5062726211548","13.6231136131287","4.31450072288513","6.42288949966431","-1.55806341171265","1.41387712611702","0.166451536370854","1143.33775146484","178.42230255127"
"fraxgood","Fraxinus gooddingii","Goodding ash","-5.24180089950562","-10.3161817169189","26.8793035888672","20.9909688568115","9.75819910049438","4.68381828308105","2.69821374893188","-1.57149268627167","0.528253409499696","0.25445322669805","529.12291015625","322.745435791016"
"fraxgreg","Fraxinus greggii","Gregg ash","0.518842041492462","-10.0595064163208","28.3458003997803","16.4060440063477","15.5188420414925","4.9404935836792","9.46272373199463","0.59142130613327","0.809614108264161","0.213511795705504","859.932800292969","257.304809570312"
"fraxlati","Fraxinus latifolia","Oregon ash","-4.1613260269165","-16.8534091186523","21.8991801452637","11.2025296401978","7.84690406799316","-1.96561062812805","2.88885456085205","-6.82904979705811","6.88054051635793","0.571140307358848","3078.51830078125","425.479281005859"
"fraxnigr","Fraxinus nigra","black ash","-21.4046627044678","-42.7722401428223","18.821619644165","10.3429500579834","-6.40466270446778","-27.7722401428223","-7.79316102981568","-25.8818574523926","3.77344130226954","1.25760702225369","1348.30463867187","556.181428222656"
"fraxpapi","Fraxinus papillosa","Chihuahua ash","-8.01298880577087","-14.802135848999","22.7032153320312","16.7021175384521","6.98701119422913","0.197864151000977","0.252738055465743","-5.01504647254944","1.11118362711714","0.240947026805069","824.007047119141","259.575273742676"
"fraxpenn","Fraxinus pennsylvanica","green ash","-7.61763896942139","-43.6764976501465","25.2443035125732","11.8159252357483","7.37600212097168","-28.6764976501465","3.66664996147156","-25.3246620178223","2.80915082066914","0.56871560334054","1545.99875488281","331.831091308594"
"fraxprof","Fraxinus profunda","pumpkin ash","-5.75342435836792","-22.4252616882324","25.474479675293","19.6890239715576","9.24657564163208","-7.42526168823242","6.25201749801636","-7.46612968444824","1.7268717996379","1.19548149072188","1586.24409179688","1055.92263183594"
"fraxquad","Fraxinus quadrangulata","blue ash","-15.7650945281982","-25.9044031524658","21.8249537658691","17.929984664917","-0.765094528198247","-10.9044031524658","-3.12589504241943","-11.3411841583252","1.77365407448554","1.26155574577807","1445.03325195312","868.224912109375"
"fraxtexe","Fraxinus texensis","Texas ash","-7.23567701339722","-12.603939037323","26.1724118804932","23.4047911453247","7.76432298660278","2.396060962677","3.33267082691193","-1.42660486221313","0.899610780204192","0.583537506118976","940.152321777344","635.095170898437"
"fraxvelu","Fraxinus velutina","velvet ash","-4.90381202697754","-18.0012706756592","26.8073055267334","15.2875913619995","9.5526008605957","-3.00127067565918","3.92535858154297","-7.75013942718506","1.01168239080021","0.198270511142262","737.210717773437","187.949075317383"
"fremcali","Fremontodendron californicum","California fremontia","-2.35070181846619","-14.3298685073853","24.6572602081299","14.8982693099976","10.6085154724121","0.634327560663223","4.09360752105713","-5.14568019866943","1.58342403770164","0.222380748647047","1182.93471191406","212.414477539062"
"fremmexi","Fremontodendron mexicanum","Mexican fremontia","-0.0636220455169671","-4.64408736228943","20.8795787811279","18.3475048065186","12.838565826416","9.64452590942383","6.34749174118042","2.53898839950562","0.460297728190912","0.305039168600463","429.035009765625","272.821868896484"
"garrelli","Garrya elliptica","wavyleaf silktassel","-0.779718375205998","-8.86395484924316","19.6553043365478","14.1484909439087","10.1566734695435","2.6516074180603","5.43305695533752","-0.626998257637024","6.37067758451031","0.545849946711537","3252.55416992187","392.886416015625"
"geniclus","Genipa clusiifolia","seven year apple","8.33836221694946","-0.559569627046585","28.1231578826904","26.6713119506836","20.7862634658813","14.4404303729534","17.979546546936","11.2933125495911","1.35946826204975","0.966927011498566","1460.85406494141","1011.54440307617"
"gledaqua","Gleditsia aquatica","waterlocust","-5.19622662544251","-20.9024503326416","25.8187528610229","21.0941262054443","9.80377337455749","-5.9024503326416","6.3699649810791","-6.19639368057251","1.54873634433016","1.02852001220261","1553.75176269531","1077.26192382812"
"gledtria","Gleditsia triacanthos","honeylocust","-6.72580125808716","-28.6511452484131","25.7145978927612","17.2495455169678","8.27419874191284","-13.6511452484131","4.00266746520996","-14.4758680534363","1.85989978254616","0.820026752163145","1581.44005615234","739.311638183594"
"gordlasi","Gordonia lasianthus","loblolly bay","-2.05275756835938","-12.2113409042358","26.3712554168701","22.4340613555908","12.9472424316406","2.78865909576416","10.0421907806396","-0.916845610141754","1.64982309366196","1.01970263687112","1632.0837109375","1155.88242675781"
"guaiangu","Guaiacum angustifolium","Texas lignumvitae","1.34681519508362","-12.0559297561646","28.4831331634521","18.2967615509033","16.2952721118927","2.94407024383545","10.5751256942749","-1.24240657329559","0.731448342113087","0.199923408590365","846.559262695313","239.331064453125"
"guaisanc","Guaiacum sanctum","roughbark lignumvitae","8.30771570205689","4.02893352508545","28.1177618026733","26.8031032562256","20.8229646682739","19.0289335250854","17.9572441101074","14.7737837791443","1.36000398170428","1.02300204724092","1408.9322265625","1008.52881469727"
"guapdisc","Guapira discolor","blolly","8.33306327819824","-1.12886499881744","28.1156826019287","25.9813194274902","20.7530081176758","13.8711350011826","17.9722019958496","10.7894552612305","1.45383901337079","0.966927011498566","1492.04526367187","1014.84394287109"
"guetelli","Guettarda elliptica","elliptic leaf velvetseed","7.13586132049561","1.79774261951447","27.8744366073608","26.5339208221436","20.4546147155762","16.7977426195145","17.0363082504272","12.9877451515198","1.46775459989361","1.03013636470182","1512.11195556641","1061.38842773438"
"guetscab","Guettarda scabra","roughleaf velvetseed","8.3441219329834","2.11469331741333","28.1312561035156","26.493756942749","20.8224105834961","17.1146933174133","17.9875297546387","13.2550124359131","1.45730381282636","1.02647771941477","1509.60311035156","1007.95794677734"
"gymilati","Gyminda latifolia","falsebox","8.10685209274292","5.24736873626709","28.0797940826416","27.1942621612549","20.7357291412354","20.1548231506348","17.8017832183838","15.5086979293823","1.05497738035999","0.967342661219137","1102.65229980469","1012.59397949219"
"gymndioi","Gymnocladus dioicus","Kentucky coffeetree","-15.192505569458","-28.6698421478271","23.4561795043945","17.1076326751709","-0.192505569458009","-13.6698421478271","-3.05078553676605","-14.5592013931274","1.61067908752426","0.931107477654104","1305.84710205078","747.487504882813"
"gymnluci","Gymnanthes lucida","oysterwood","8.2616011428833","1.64874062538147","28.1006690216064","26.5295581054688","20.8226638793945","16.6487406253815","17.9188822937012","12.9235276412964","1.46946453028162","0.967712127637422","1506.49548339844","1009.2519140625"
"halecaro","Halesia carolina","Carolina silverbell","-8.29291427612305","-21.1065381622314","24.9553440093994","17.0014067840576","6.70708572387695","-6.10653816223144","3.65876616477966","-6.80065546035767","2.69797159619339","1.21139479947595","1867.17424316406","1049.72384277344"
"haledipt","Halesia diptera","two wing silverbell","-6.19305849075317","-11.5518991470337","25.5554065704346","23.1023559570312","8.80694150924683","3.44810085296631","4.44343662261963","-0.0389655962586403","1.62301591135749","1.12956545018731","1664.588671875","1165.86870117188"
"haleparv","Halesia parviflora","little silverbell","-7.81283138275146","-11.8692835235596","25.257384262085","22.9186652374268","7.18716861724854","3.13071647644043","4.70265169143677","-0.236861401796341","1.66190645009939","1.21574965958526","1663.82526855469","1222.25699707031"
"hamavirg","Hamamelis virginiana","witch hazel","-7.18612567901611","-31.2751486968994","25.1133959960938","13.4890070343018","7.81303190231323","-16.2751486968994","4.72177911758423","-16.4789373016357","2.91805615541928","1.16050470555271","1619.32307128906","777.200847167969"
"hamepate","Hamelia patens","scarletbush","6.81199550628662","-3.24692315101623","27.7262172698975","25.9894309997559","20.4141502380371","11.7530768489838","16.7859001159668","9.0599792098999","1.38891966259324","0.986089738237424","1493.00278320313","1065.00951660156"
"heliparv","Helietta parvifolia","barreta","2.23134851455688","-6.88126149177551","28.4590047836304","16.7791380691528","17.2313485145569","8.11873850822449","11.1686428833008","3.11651700019836","1.14426454379077","0.268403036894403","1447.29444824219","313.480911865234"
"hippmanc","Hippomane mancinella","manchineel","8.3441219329834","2.66033224582672","28.1312561035156","26.648957901001","20.8224105834961","17.6603322458267","17.9875297546387","13.5882388687134","1.35882539846431","1.02647771941477","1398.03137695313","1007.95794677734"
"holaemor","Holacantha emoryi","holacantha","-0.775602438449861","-6.30084266662598","30.025454864502","25.2847815704346","12.9674963760376","8.30204368591309","6.0811794090271","1.56801737785339","0.223148081737799","0.0601692970909259","290.245207519531","88.7905511474609"
"hypetrif","Hypelate trifoliata","hypelate","6.76083011627197","2.40017318725586","27.7205493927002","26.6662399291992","20.4097366333008","17.4001731872559","16.7492820739746","13.448787689209","1.24982480885794","1.03258476694926","1412.71142578125","1063.3755859375"
"ilexambi","Ilex ambigua","Carolina holly","-2.65003334999084","-14.8122979164124","26.2997582626343","22.056734046936","12.3499666500092","0.187702083587646","9.54460527420044","-2.75999658584595","1.66856498288863","1.05758706055222","1653.69898681641","1144.94277832031"
"ilexamel","Ilex amelanchier","sarvis holly","-6.39353895187378","-12.8195724487305","25.1548805236816","22.3266124725342","8.60646104812622","2.18042755126953","4.64214563369751","-1.35368514060974","1.68996091735953","1.12948201238183","1707.24096679688","1165.02966308594"
"ilexcass","Ilex cassine","dahoon","2.47157642841338","-10.8889936447144","26.9555968475342","23.137737121582","17.4715764284134","4.11100635528564","13.6628157615662","0.274234002828598","1.66518492931531","1.00076857808922","1644.98123779297","1200.69659423828"
"ilexcori","Ilex coriacea","large gallberry","-5.25348987579346","-12.8632139587402","25.7078883361816","22.1949479675293","9.74651012420654","2.13678604125977","7.2415305519104","-1.36083578109741","1.69939625227929","1.13880842174408","1659.04045898437","1165.5605859375"
"ilexdeci","Ilex decidua","possumhaw","-5.99149252891541","-22.8859001922607","26.0293312454224","20.4566764450073","9.00850747108459","-7.88590019226074","4.92337117195129","-7.92955166816711","1.65726646322402","0.782411022023159","1626.24793457031","863.652218017578"
"ilexkrug","Ilex krugiana","tawnyberry holly","2.64042546749115","1.84268844127655","26.5874555587769","26.4521543502808","17.6404254674911","16.8426884412766","13.6409772872925","13.0197455406189","1.32665150153464","1.23564894404064","1484.71124267578","1426.887109375"
"ilexlaev","Ilex laevigata","smooth winterberry","-11.8735086250305","-29.3602402877808","22.7029641723633","14.6014060592651","3.12649137496948","-14.3602402877808","-0.714800214767458","-14.7468230247498","2.4531745640732","1.32197785998839","1315.42573486328","967.737845458984"
"ilexlong","Ilex longipes","Georgia holly","-6.68928623199463","-9.558967628479","25.2453727722168","24.1113118743896","8.31071376800537","5.441032371521","5.70392379760742","2.21393880844116","1.66241709242106","1.32946151268789","1670.87851074219","1411.15851074219"
"ilexmont","Ilex montana","mountain winterberry","-10.9947135925293","-25.5334445953369","23.3972316741943","14.8924491882324","4.0052864074707","-10.5334445953369","0.297356677055359","-11.6236328125","2.71866636423929","1.26218979100499","1805.3974609375","928.772619628906"
"ilexmyrt","Ilex myrtifolia","myrtle dahoon","-4.53002136230469","-11.1537983131409","25.8549212265015","22.8160041046143","10.4699786376953","3.84620168685913","7.9260493850708","0.0845035339891911","1.7030931538338","1.11635742997338","1658.29563476562","1166.26473388672"
"ilexopac","Ilex opaca","American holly","-5.33351657867432","-20.8994002532959","25.7411423492432","17.4752326583862","9.66648342132568","-5.8994002532959","6.90027496337891","-6.75915313720703","2.12328525760415","1.04829256402474","1644.5808203125","1047.43076171875"
"ilexvert","Ilex verticillata","common winterberry","-10.7692799758911","-35.0934492492676","23.4831186294556","12.2738788604736","4.23072002410889","-20.0934492492676","0.588954977989201","-19.6290933227539","3.13185294023171","1.28903797040968","1490.20381835937","741.086579589844"
"ilexvomi","Ilex vomitoria","yaupon","-3.05870325088502","-12.7359336090088","26.5777438735962","22.6919400787353","11.9186354064941","2.26406639099121","8.20538532257078","-1.35117398738861","1.66778757565057","0.738632173394665","1658.25602539062","855.836879882812"
"illiflor","Illicium floridanum","Florida anise tree","-3.9568500328064","-13.108455657959","24.9877519989014","22.5966213989258","11.0431499671936","1.89154434204102","5.67525873184204","-1.42322443962097","1.6516073612768","1.0992472986556","1681.66441894531","1359.78884765625"
"illiparv","Illicium parviflorum","yellow anise tree","-3.1269529914856","-5.63172677993774","26.3299189758301","25.6499183654785","11.8730470085144","9.36827322006226","9.16143695831299","6.98260837554932","1.2527196236543","1.0198961829857","1370.77653320312","1206.52618164063"
"jacqkeye","Jacquinia keyensis","joewood","8.34343076705933","-0.681660430431366","28.1391868591309","26.5911463165283","20.819768371582","14.3183395695686","17.9865717697144","11.196035118103","1.35802540299004","0.966996286451995","1416.10293701172","1008.3883215332"
"juglcali","Juglans californica","California walnut","1.35103613376617","-6.1830813407898","21.8771953582764","17.4458915710449","13.0953650665283","7.28101636886597","7.32003959655762","0.936525182723999","0.817527753091176","0.380750996315428","619.025593261719","332.732373046875"
"juglcine","Juglans cinerea","butternut","-16.8000407028198","-32.5299242401123","21.7650103759766","13.934504737854","-1.80004070281982","-17.5299242401123","-3.85815332889557","-17.5550577545166","2.52256166996302","1.29400225540712","1428.04817382813","767.649265136719"
"juglhind","Juglans hindsii","Hinds walnut","-2.94217067718506","-6.884537525177","21.3875002288818","19.1845529937744","8.67194831848144","6.35128057479858","3.7108175945282","0.667013804912567","1.31742409668093","0.40390954654922","1080.15720214844","386.126121826172"
"juglmajo","Juglans major","Arizona walnut","5.12787014961243","-18.4887742996216","26.6035152435303","14.863338508606","19.9871897697449","-3.48877429962158","12.8084387397766","-8.13889513015747","1.53101391461657","0.288775614003562","1279.73759277344","322.083315429688"
"juglmicr","Juglans microcarpa","little walnut","-4.98380733489991","-20.1615047454834","27.1541401290894","14.5015534591675","10.0161926651001","-5.1615047454834","5.25516730308533","-8.13493034362793","0.83449523184282","0.250016213417188","775.692092285156","296.413041992188"
"juglnigr","Juglans nigra","black walnut","-8.06602439880371","-30.1927301025391","25.5586904907227","16.6723374557495","6.93397560119629","-15.1927301025391","3.06585464477539","-15.914312171936","1.98233700919102","0.803483433439721","1490.54547851563","702.039848632813"
"juniashe","Juniperus ashei","Ashe juniper","-7.27907745361328","-19.7941664123535","26.1783135986328","20.9221643066406","7.72092254638672","-4.79416641235352","3.25398157119751","-6.13714311599731","1.3921986874957","0.387233078123039","1186.62610351562","391.607393798828"
"junicali","Juniperus californica","California juniper","-0.280171336829665","-9.81960731506348","27.2942953491211","15.4223015785217","13.82078332901","3.44240090370178","6.63674454689026","-1.96636224746704","1.34918592008939","0.090136896502973","1073.91308349609","115.107115325928"
"junicomm","Juniperus communis","common juniper","-20.9343353271484","-58.7245666503906","16.2365780639648","3.60959794998169","-5.93511352539064","-43.7245666503906","-7.36580991744997","-35.620539855957","7.74119681422802","1.00127415550473","1582.50883789062","235.108520507812"
