Latitude	Longitude	Elevation	Station_Name	State	bt0510	tmin	Frost50	Freeze50	t01	t02	t03	t04	t05	t06	t07	t08	t09	t10	t11	t12	tl01	tl02	tl03	tl04	tl05	tl06	tl07	tl08	tl09	tl10	tl11	tl12
34.1736	-86.8133	243.8	SAINT BERNARD	AL	22.3611111111111	-3.02133333333333	189	219	4.63888888888889	7.11111111111111	11.5	15.9166666666667	20.1944444444444	23.9722222222222	25.9444444444444	25.8611111111111	22.2222222222222	15.9722222222222	10.4722222222222	5.83333333333333	-2.44444444444444	-0.166666666666667	3.66666666666667	7.94444444444444	12.6111111111111	16.6666666666667	18.7777777777778	18.6666666666667	14.5555555555556	7.66666666666667	2.55555555555556	-1.27777777777778
39.7675	-101.8067	1024.7	SAINT FRANCIS	KS	19.1342592592593	-8.32633333333333	156	178	-1.5	0.250000000000002	4.77777777777778	9.72222222222222	15.4722222222222	21.4444444444444	24.75	23.6666666666667	18.3333333333333	11.1388888888889	4.11111111111111	-1.16666666666667	-9.16666666666667	-7.55555555555556	-3.38888888888889	1.27777777777778	7.5	13.3888888888889	16.5	15.5	9.61111111111111	2.22222222222222	-4	-8.88888888888889
38.5067	-122.4714	68.6	SAINT HELENA	CA	20.1157407407407	3.84	263	331	9	10.7777777777778	12.5833333333333	14.7222222222222	17.8611111111111	20.7222222222222	22.25	22.0833333333333	20.6388888888889	17.1388888888889	12.1666666666667	8.75	3.66666666666667	4.88888888888889	6	7.22222222222222	9.72222222222222	11.8888888888889	12.7777777777778	12.5555555555556	11.2777777777778	9	5.94444444444445	3.38888888888889
34.5172	-109.4028	1764.8	SAINT JOHNS	AZ	19.0648148148148	-6.957	159	184	1.36111111111111	3.88888888888889	7.33333333333333	11.3888888888889	16.3888888888889	21.1111111111111	23.5	22.1111111111111	18.7222222222222	12.5555555555556	6	1.08333333333333	-6.61111111111111	-4.66666666666667	-1.66666666666667	1.83333333333333	6.72222222222222	11	14.8888888888889	14	9.83333333333333	3.38888888888889	-2.72222222222222	-6.94444444444444
44.42	-72.0194	213.4	SAINT JOHNSBURY	VT	16.1944444444444	-13.4183333333333	131	154	-8.47222222222222	-6.97222222222222	-0.944444444444444	6.88888888888889	13.5277777777778	18.6666666666667	21.0833333333333	19.8888888888889	15.5555555555556	8.44444444444445	2.25	-4.91666666666667	-14.2222222222222	-13.4444444444444	-7.11111111111111	0.333333333333334	6.66666666666667	12.2777777777778	14.8333333333333	13.7777777777778	9.61111111111111	2.55555555555556	-2.33333333333333	-9.61111111111111
47.3164	-116.5789	655.6	SAINT MARIES	ID	15.2222222222222	-3.96333333333333	130	170	-0.972222222222222	0.861111111111109	4.83333333333333	8.36111111111111	12.5	16.0833333333333	19.8888888888889	19.7222222222222	14.9166666666667	8.22222222222222	2.16666666666667	-1.66666666666667	-4.33333333333333	-3.72222222222222	-0.777777777777777	1.94444444444444	5.5	8.77777777777778	11	10.4444444444444	6.44444444444444	1.83333333333333	-1.38888888888889	-4.77777777777778
38.1642	-86.8094	155.4	SAINT MEINRAD	IN	21.0601851851852	-4.706	184	202	0.972222222222222	3.38888888888889	8.44444444444445	13.9444444444444	18.5277777777778	23.1111111111111	24.8055555555556	24.4444444444444	20.75	14.7222222222222	8.91666666666666	2.61111111111111	-3.88888888888889	-2	2.33333333333333	7.38888888888889	12.2222222222222	17.1666666666667	19.1111111111111	18.3888888888889	14.2222222222222	8.11111111111111	3.33333333333333	-2.16666666666667
38.6453	-88.9461	167.6	SALEM	IL	20.7638888888889	-5.56766666666667	189	212	-1.52777777777778	0.722222222222221	6.38888888888889	12.7222222222222	18.0833333333333	23.1944444444444	25.25	24.4722222222222	20	13.5833333333333	7	0.38888888888889	-6.38888888888889	-4.66666666666667	0.555555555555556	6.61111111111111	12.1111111111111	17.3333333333333	19.5	18.4444444444444	13.5	7	1.44444444444445	-4.33333333333333
38.6158	-86.0856	239.3	SALEM	IN	20.2592592592593	-5.435	168	196	2.77777777777762E-02	2.16666666666667	7.30555555555555	12.9444444444444	17.75	22.3888888888889	24.2222222222222	23.6944444444444	19.8055555555556	13.6944444444444	7.88888888888889	1.61111111111111	-4.72222222222222	-3.33333333333333	1.05555555555555	6.16666666666667	11.2777777777778	16.1666666666667	18.1666666666667	17.2222222222222	12.8888888888889	6.94444444444444	2.22222222222222	-3.05555555555556
37.6331	-91.5364	365.8	SALEM	MO	21.5972222222222	-4.375	176	207	1.08333333333333	3.58333333333333	8.86111111111111	14.4722222222222	19.0555555555556	23.4166666666667	25.8888888888889	25.5	20.7777777777778	14.9444444444444	8.86111111111111	2.38888888888889	-4.77777777777778	-2.61111111111111	2.38888888888889	7.83333333333333	12.7777777777778	17.2777777777778	19.7777777777778	19	14.2222222222222	8.38888888888889	2.94444444444444	-3.05555555555556
38.5328	-106.0158	2182.4	SALIDA	CO	14.3148148148148	-11.3163333333333	88	115	-3.02777777777778	-1.44444444444445	2.02777777777778	6.33333333333333	11.2222222222222	16.1111111111111	19.2222222222222	18.0277777777778	13.6388888888889	7.66666666666667	1.44444444444445	-3.16666666666667	-12	-10.4444444444444	-7	-2.72222222222222	1.61111111111111	5.72222222222222	9.11111111111111	8.27777777777778	3.05555555555556	-2.5	-7.55555555555556	-11.8888888888889
40.51	-79.5458	338	SALINA 3 W	PA	17.9537037037037	-6.26566666666667	142	173	-2.19444444444444	-0.833333333333333	3.52777777777778	9.91666666666667	15.1111111111111	19.9166666666667	22.1666666666667	21.5277777777778	17.6388888888889	11.3611111111111	6.02777777777778	0.138888888888889	-6.88888888888889	-6	-2.44444444444444	3.16666666666667	8.38888888888889	13.3888888888889	15.8333333333333	14.9444444444444	11.0555555555556	5	0.722222222222221	-4.38888888888889
38.365	-75.5892	3	SALISBURY	MD	21.6157407407407	-1.809	207	236	3.27777777777778	4.58333333333333	8.63888888888889	13.8333333333333	18.5277777777778	23.4722222222222	25.8888888888889	24.8888888888889	21.4166666666667	15.5	10.5	5.19444444444445	-1.22222222222222	-0.277777777777778	3.22222222222222	7.94444444444444	12.7777777777778	18.2777777777778	21	20	16.2777777777778	9.94444444444444	5.44444444444444	0.666666666666668
39.4247	-92.8106	222.5	SALISBURY	MO	20.4490740740741	-6.89666666666666	181	197	-2.44444444444444	0.222222222222221	6.05555555555555	12.1388888888889	17.7222222222222	22.8333333333333	25.1111111111111	24.3055555555556	19.6111111111111	13.1111111111111	6.44444444444444	-0.527777777777777	-7.72222222222222	-5.44444444444444	-0.111111111111111	5.77777777777778	11.6666666666667	17.0555555555556	19.2777777777778	18.0555555555556	12.8333333333333	6.33333333333333	0.722222222222221	-5.61111111111111
35.6836	-80.4822	213.4	SALISBURY	NC	22.0740740740741	-1.67766666666667	198	229	3.91666666666667	5.94444444444445	10	15.1111111111111	19.6666666666667	24.1666666666667	26.1666666666667	25.3888888888889	21.4444444444444	15.6111111111111	9.97222222222222	5.25	-2.38888888888889	-0.666666666666666	2.94444444444444	8.11111111111111	13.2222222222222	18.2222222222222	20.4444444444444	19.7222222222222	15.4444444444444	8.77777777777778	3.11111111111111	-1
33.9978	-81.7747	146.3	SALUDA	SC	23.287037037037	-0.119666666666667	203	236	5.58333333333333	7.86111111111111	11.75	16.2222222222222	21.0555555555556	25.4444444444444	27.3055555555556	26.5	22.8333333333333	16.5833333333333	11.3611111111111	6.63888888888889	-0.833333333333333	0.944444444444446	4.33333333333333	8.44444444444445	13.7222222222222	18.7222222222222	20.7222222222222	20.1111111111111	16.2222222222222	9.27777777777778	4.16666666666667	0.111111111111113
31.0619	-94.1011	57.6	SAM RAYBURN DAM	TX	25.087962962963	4.167	241	273	8.77777777777778	10.6944444444444	14.75	18.75	23.2222222222222	26.5555555555556	27.9166666666667	27.9722222222222	25.1944444444444	19.6666666666667	14.5	9.88888888888889	3.72222222222222	5.55555555555556	9.44444444444444	13.2777777777778	18.2222222222222	21.6666666666667	22.8333333333333	22.5555555555556	19.7777777777778	13.9444444444444	9.38888888888889	4.83333333333333
